,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
6948,USED,2022,FORD,MAVERICK,XLT,37990.0,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,25273.0,"4800 Florida - 520 Cocoa, FL 32926",2023-05-23,http://cars.com///vehicledetail/9905e4a8-4ae1-4d6a-beec-e56c5314cff8/,cars.com
6949,USED,2022,FORD,MAVERICK,XLT,34799.0,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Gasoline,13600.0,"9001 E Colonial Dr Orlando, FL 32817",2023-05-23,http://cars.com///vehicledetail/56f0e614-2aaa-4cee-b8b5-a4c5a8859dfa/,cars.com
6950,USED,2022,FORD,MAVERICK,XL,27839.0,Black,Black Onyx,Front-wheel Drive,Gasoline,25299.0,"9051 E Colonial Dr Orlando, FL 32817",2023-05-23,http://cars.com///vehicledetail/c63575ca-881e-4362-9320-466fe0461c46/,cars.com
6951,USED,2022,FORD,MAVERICK,LARIAT,39986.0,Silver Metallic,Desert,Front-wheel Drive,Hybrid,12101.0,"9051 E Colonial Dr Orlando, FL 32817",2023-05-23,http://cars.com///vehicledetail/a03abeaa-417e-4b2a-bc15-3f38b599aaa9/,cars.com
6952,USED,2022,FORD,MAVERICK,LARIAT,42997.0,Cactus,Desert,All-wheel Drive,Gasoline,13866.0,"2630 Pelham Parkway Pelham, AL 35124",2023-05-23,http://cars.com///vehicledetail/238dce44-5f00-463f-a6b1-3dfaceac0084/,cars.com
6953,USED,2022,FORD,MAVERICK,XL,32000.0,Gray,Desert,All-wheel Drive,Gasoline,12291.0,"60 Route 304 Nanuet, NY 10954",2023-05-23,http://cars.com///vehicledetail/30048660-d5be-4825-a819-9e257a43090c/,cars.com
6954,USED,2022,FORD,MAVERICK,LARIAT,43000.0,Blue,Desert,All-wheel Drive,Gasoline,4955.0,"22110 W.S.R. 51 Genoa, OH 43430",2023-05-23,http://cars.com///vehicledetail/3f2d9d96-958d-4991-8082-2a9966a08819/,cars.com
6955,USED,2023,FORD,MAVERICK,XL,34874.0,Oxford White,–,Front-wheel Drive,Hybrid,250.0,"9740 Adamo Dr Tampa, FL 33619",2023-05-23,http://cars.com///vehicledetail/d40a32a5-9c89-4c8d-bdca-f2fc5ef773d8/,cars.com
6956,USED,2022,FORD,MAVERICK,LARIAT,42995.0,Shadow Black,Desert,All-wheel Drive,Gasoline,7616.0,"11979 Fulton St E Lowell, MI 49331",2023-05-23,http://cars.com///vehicledetail/b6fca4e3-6033-482c-b565-56000b391990/,cars.com
6957,USED,2022,FORD,MAVERICK,XL,29969.0,Blue,Black Onyx,All-wheel Drive,Gasoline,10301.0,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-23,http://cars.com///vehicledetail/0aa65a18-da02-472e-9318-b4e3e2f11582/,cars.com
6958,USED,2022,FORD,MAVERICK,XL,34994.0,Blue,Blue,Front-wheel Drive,Gasoline,11556.0,"1421 W McCord St Centralia, IL 62801",2023-05-23,http://cars.com///vehicledetail/6a99d649-381a-42ed-b5ab-ef80305ce1d9/,cars.com
6959,USED,2022,FORD,MAVERICK,XLT,39063.0,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018.0,"1213 Sunset Dr Vandalia, IL 62471",2023-05-23,http://cars.com///vehicledetail/cdd9acab-3662-4ba7-8089-aad76cba41e5/,cars.com
