,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
327,USED,2023,FORD,MAVERICK,XLT,37998,White,Blue,AWD,Gasoline,838,"3000 Colonial Blvd Fort Myers, FL 33966",2023-05-11
328,USED,2023,FORD,MAVERICK,XLT,39410,Green,–,All-wheel Drive,Gasoline,485,"2600 Colonial Blvd Fort Myers, FL 33907",2023-05-11
329,USED,2023,FORD,MAVERICK,XLT,40875,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2353,"235 Miracle Strip Pkwy SW Fort Walton Beach, FL 32548",2023-05-11
330,USED,2023,FORD,MAVERICK,XLT,35991,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4435,"6011 Pembroke Rd Hollywood, FL 33023",2023-05-11
331,USED,2023,FORD,MAVERICK,XLT,34907,Area 51,Black Onyx,All-wheel Drive,Gasoline,48,"7100 Grand River Road Brighton, MI 48114",2023-05-11
332,USED,2023,FORD,MAVERICK,XL,34950,Black,Black Onyx,Front-wheel Drive,Hybrid,,"177 Lafayette Rd North Hampton, NH 03862",2023-05-11
333,USED,2022,FORD,MAVERICK,XLT,36499,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,5490,,2023-05-11
334,USED,2022,FORD,MAVERICK,XL,11950,White,Gray,Front-wheel Drive,Gasoline,12729,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
335,USED,2022,FORD,MAVERICK,XL,23950,White,Gray,All-wheel Drive,Gasoline,8392,"5700 NW 27th Ave Miami, FL 33142",2023-05-11
336,USED,2022,FORD,MAVERICK,XLT,34817,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1224,"28450 S. Tamiami Trail Bonita Springs, FL 34134",2023-05-11
337,USED,2022,FORD,MAVERICK,LARIAT,39998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-05-11
338,USED,2022,FORD,MAVERICK,XL,32761,Gray,Black,AWD,Gasoline,9099,"59 Bisson Ave Laconia, NH 03246",2023-05-11
339,USED,2023,FORD,MAVERICK,XL,34890,Area 51,Black Onyx,Front-wheel Drive,Hybrid,3449,"1471 Airport Pulling Rd N Naples, FL 34104",2023-05-11
